"187","시멘트.요업","중소기업","경성콘크리트공업(주)","경기도 포천시 일동면 화동로 1544-48","0315360240","콘크리트플룸관","1999 ","1","","","1","","경기북부청"
"188","전기","중소기업","(주)비엘아이","경기도 파주시 탄현면 방촌로 1172-42","031-944-4708","정수기","2011 ","1","","","1","","경기북부청"
"189","기계","중소기업","(주)대현하이드로릭스","경기도 양주시 칠봉산로 258","0318586543","기어펌프,체크밸브","2014 ","1","","","1","","경기북부청"
"190","기계","중소기업","(주)한솔프라스틱","경기도 고양시 일산동구 지영로147번길 81-27","031-977-9831","자동차부품, 전력량계부품","2014 ","1","","","1","","경기북부청"
"191","화학","중소기업","(주)태방파텍","경기도 양주시 백석읍 월암로 94-20","029520005","식품포장 필름,즉석용기","2012 ","1","","1","","","경기북부청"
"192","전기","중소기업","세종전기공업(주)","경기도 파주시 조리읍 통일로 1-34","031-949-9992","수배전반","1998 ","1","","","1","","경기북부청"
"193","철강","중소기업","후덕한금속(주)","경기도 포천시 화합로 248","0315435200","황동봉","2012 ","1","","","1","","경기북부청"
"194","기계","중소기업","세화정공(주)","경기도 양주시 칠봉산로 372(봉양동)","0318721800","승강기 제조 (엘리베이터 부품)","2015 ","1","","","1","","경기북부청"
"195","전기","중소기업","(주)인터원","경기도 양주시 고덕로139번길 46-18","0318726668","LED MODULE","2012 ","2","","","2","","경기북부청"
"196","전기","중소기업","(주)플라스포","경기도 파주시 상골길 104-10","0319098077","ESS용, 풍력발전용 인버터","2013 ","1","","","1","","경기북부청"
"197","전자","중소기업","(주)지피아이코리아","경기도 고양시 일산동구 하늘마을로 158 B-201호 (중산동,대방트리플라온)","07043526380","CCTV,무선마이크외","2016 ","1","","","1","","경기북부청"
"198","전기","중소기업","대광중전기(주)","경기도 파주시 광탄면 만장산로 136-69","031-943-4277","수배전반, MCC, 분전반","2013 ","1","","","1","","경기북부청"
"199","동물약품","중소기업","이화팜텍㈜","경기도 파주시 문산읍 돈유3로 80","031  997 8661","동물용의약품","2017","2","2","","","","경기북부청"
"200","섬유","중기업","(주)메이스터","경기 포천시 신북면 호국로 2224","031 532 7401","폴리에스터단섬유","2017","1","1","","","","경기북부청"
"201","식품음료","중기업","농업회사법인 한만두식품㈜","경기 양주시 읂ㄴ면 그루고개로371번길 63","031 826 8826","만두","2017","1","","1","","","경기북부청"
"202","식품음료","소기업","백호식품㈜","경기 포천시 선단동 308-12","031 536 8347","조미식품","2017","1","","","1","","경기북부청"
"203","통신기기","소기업","주식회사에펠","경기 파주시 탄현면 한산로 70-12","031 945 5830","스피커,앰프","2017","1","","","1","","경기북부청"
"204","식품음료","중기업","주식회사 루시카토","경기 파주시 탄현면 새오리로 435","070 4349 7472","빵, 수제케익","2017","1","","","1","","경기북부청"
"205","화학","소기업","성도테크(주)","경기 파주시 파평면 파산서원길 94","031 958 5740","텀블러  보틀 생활용품","2017","1","","","1","","경기북부청"
"206","정보처리","소기업","(주)현대이미지테크","경기 남양주시 별내중앙로 26 진영N타워 10층 1002호","02 985 3126","기록매체물 기록관리 SW","2017","1","","","1","","경기북부청"
"207","철강","소기업","대광아이앤디(주)","경기 양주시 은현면 은현로242번길 49","031 859 0966","실사출력기부품","2017","1","","","1","","경기북부청"
"208","철강","소기업","협진엘엔씨(주)","경기 포천시 소흘읍 아랫용상2길 17-14","070 7781 0114","수처리장치","2017","1","1","","","","경기북부청"
"209","통신기기","중기업","(주)팬웨스트인터내셔널","경기 고양시 일산동구 고봉로658번길 61-17 (주)팬웨스트인터내셔널","031 916 7012","통신장비, 방송영상장비, 항공기센서","2017","1","","1","","","경기북부청"
"210","생활용품","중기업","심플라인","경기 양주시 광적면 광적로 368-14","031 855 4243","진열대","2017","1","","","1","","경기북부청"
"211","화학","소기업","(주)에코프린스","경기 양주시 광적면 그루고개로 92-22","031 829 8782","PVC샷시","2017","1","","","1","","경기북부청"
"212","철강","소기업","(주)성원에어테크","경기 양주시 백석읍 권율로1253번길 77-42","031 872 2421","덕트","2017","1","","","1","","경기북부청"
"213","철강","소기업","삼솔정공","경기 포천시 화현면 봉화로 776-73","031 572 0314","금형스프링","2017","1","","","1","","경기북부청"
"214","철강","소기업","동방파스텍","경기 양주시 부흥로1907번길 159","031 847 9872","방화문부속","2017","1","","","1","","경기북부청"
"215","전자","소기업","(주)인하","경기 양주시 광적면 삼일로 77-5","031 878 6666","특수케이블","2017","4","2","1","1","","경기북부청"
"216","철강","소기업","주식회사원진피엔피글라스","경기 동두천시 강변로794번길 60-4","031 865 5177","샤시, 유리창문, 방문","2017","1","","","1","","경기북부청"
"217","통신기기","중기업","프로테크(주)","경기 포천시 가산면 포천로898번길 135","031 542 9119","화재경보기,소방사설,통신기기.전기기기","2017","2","1","","1","","경기북부청"
"218","화학","소기업","(주)플러스팩","경기 포천시 영중면 영일로 215-19","031 534 5777","식품포장지","2017","1","","","1","","경기북부청"
"219","화학","소기업","주식회사에이원","경기 양주시 백석읍 권율로1203번길 70-9 (홍죽산업단지 내)","031 878 9295","친환경섬유인쇄잉크","2017","1","","","1","","경기북부청"
"220","통신기기","중기업","주식회사 두현","경기 고양시 일산동구 일산로 142, 4층 413 (백석동, 유니테크빌)","070 4863 6065","CCTV","2017","1","","","1","","경기북부청"
"221","정보처리","소기업","천우항측주식회사","경기 고양시 일산동구 일산로 138, 502-2호(백석동, 일산테크노타운)","031 904 9153","측량 및 GIS DB 구축용역","2017","2","1","","1","","경기북부청"
"222","철강","소기업","(주)에스아이지","경기 파주시 탄현면 방촌로 1144-22","031 943 8944","이중바닥재","2017","1","","","1","","경기북부청"
"223","철강","소기업","(주)대양기연","경기 포천시 일동면 영일로591번길 41","02 2242 2772","닥트,연도","2017","1","","","1","","경기북부청"
"224","화학","소기업","(주)승진기업","경기 파주시 광탄면 영장리 321-6","031 946 8843","진공성형품","2017","1","","","1","","경기북부청"
"225","철강","소기업","(주)신우엠아이디","경기 남양주시 진접읍 금곡리 96 C동 201호","031 575 6253","금속판가공","2017","1","","","1","","경기북부청"
"226","화학","중기업","피피아이평화파이프주식회사","경기 포천시 원동교길 167","031 541 2106","플라스틱이음관","2017","2","","1","1","","경기북부청"
"227","철강","소기업","주식회사 영진이앤지","경기 양주시 광적면 그루고개로 22-7","031 837 0327","칸막이","2017","1","","","1","","경기북부청"
"228","철강","소기업","주식회사알프스쿨러","경기 포천시 화현면 지현리 512-7","031 532 6995","열교환기","2017","1","","","1","","경기북부청"
"229","정보처리","소기업","(주)대지이엔지","경기 고양시 일산동구 경의로 369 4층(마두동, 타임빌딩)","02 922 0695","공간정보 DB","2017","2","1","","1","","경기북부청"
"230","기계","중기업","(주)원일산업","경기 남양주시 수동면 소래비로 209","031 594 8033","밸브,조인트","2017","3","","2","1","","경기북부청"
"231","기계","소기업","(주)신흥커플링","경기 양주시 은현면 은현로55번길 69","031 861 2917","배관 피팅류. 배관 커플링","2017","1","","","1","","경기북부청"
"232","기계","소기업","보성정공 주식회사 파주 지점","경기 파주시 문산읍 돈유2로 161","070 4290 5711","PE이중관파이프 및 특장차 제작","2017","2","1","","1","","경기북부청"
"233","기계","중기업","(주)유니크대성","경기 포천시 신북면 틀못이길 76-1","031 533 9851","업소용 냉장 냉동고","2017","1","","","1","","경기북부청"
"234","기계","중소기업","(주)가야정밀산업","경기도 파주시 파주읍 정자말길 53","0319536040","","2016","","","","","","경기북부청"
"235","기계","중소기업","(주)경흥시스템","경기도 가평군 북면 화악산로124번길 3-17","0315829602","","2016","","","","","","경기북부청"
"236","기계","중소기업","(주)대동이엔지","경기도 파주시 탄현면 검산로361번길 9","0319422330","","2012","","","","","","경기북부청"
"237","기계","중소기업","(주)릴텍산업","경기도 남양주시 화도읍 수레로 947-37","0315933806","가공공작기계제조업","2013","","","","","","경기북부청"
"238","기계","중소기업","(주)성광","경기도 파주시 파주읍 정문로 586번길 131","0319534700","엘리베이터및컨베이어장치제조업","2000","","","","","","경기북부청"
"239","기계","중견기업","(주)세코닉스","경기도 동두천시 평화로2862번길 28","0318601010","광섬유및광학요소제조업","2009","","","","","현역만 제한","경기북부청"
"240","기계","중소기업","(주)신생","경기도 파주시 조리읍 명봉산로 114번길 21","031-943-1961","산업용송풍기및배기장치제조업","1999","","","","","","경기북부청"
"241","기계","벤처기업","(주)웰텍","경기도 파주시 문산읍 돈유2로 91-1","031-954-4711","사무용기기","2001","","","","","","경기북부청"
"242","기계","중소기업","(주)주원엔지니어링","경기도 연천군 백학면 백학산단길 435-22","0325792539","","2015","","","","","","경기북부청"
"243","기계","중소기업","(주)준흥필터","경기도 포천시 동교로 20","031-541-7111","소화기및분사기제조업","2002","","","","","","경기북부청"
"244","기계","중소기업","(주)진흥브레이크","경기도 포천시 가산면 정금로 378","0315432666","자동차부품제조업","2013","","","","","","경기북부청"
"245","기계","중소기업","(주)코마코","경기도 고양시 일산동구 일산로 142 유니테크벤처타운 1011, 1013,1014호","0319320341","","2016","","","","","","경기북부청"
"246","기계","중소기업","(주)태양","경기도 포천시 가산면 방산길 64","031-543-6161","자동차부품제조업","2013","","","","","","경기북부청"
